CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Historical_CLV,AOV,Predicted_CLV,Span_Days,Frequency_Per_Year
15151.0,423,2,2085.61,1,2,3,123,Others,2085.61,1042.805,8851.716860465116,86,8.488372093023255
15152.0,10,14,5263.83,4,4,4,444,Champions,5263.83,375.98785714285714,2780.46013024602,691,7.395079594790158
15153.0,31,1,329.25,3,1,1,311,Potential Loyalist,329.25,329.25,17121.0,1,52.0
15154.0,75,3,1343.72,3,2,3,323,Potential Loyalist,1343.72,447.9066666666667,1220.0442786069655,402,2.723880597014926
15155.0,383,1,383.96999999999997,1,1,2,112,Lost Customers,383.96999999999997,383.96999999999997,19966.44,1,52.0
15156.0,1,3,961.49,4,2,3,423,Potential Loyalist,961.49,320.49666666666667,10966.9953125,32,34.21875
15157.0,4,5,2654.11,4,3,4,434,Champions,2654.11,530.822,1336.2071034482758,725,2.5172413793103448
15158.0,45,2,606.02,3,2,2,322,Potential Loyalist,606.02,303.01,621.3407303370788,356,2.0505617977528092
15159.0,2,34,22116.73,4,4,4,444,Champions,22116.73,650.4920588235294,18773.503372093022,430,28.86046511627907
15160.0,357,4,589.27,2,3,2,232,Others,589.27,147.3175,3414.024603174603,63,23.174603174603174
15161.0,388,1,119.92,1,1,1,111,Lost Customers,119.92,119.92,6235.84,1,52.0
15162.0,731,1,312.9,1,1,1,111,Lost Customers,312.9,312.9,16270.8,1,52.0
15163.0,18,2,304.47,4,2,1,421,Potential Loyalist,304.47,152.235,642.378901734104,173,4.219653179190751
15164.0,69,9,2028.1100000000001,3,4,3,343,Others,2028.1100000000001,225.34555555555556,1192.0453301127216,621,5.2898550724637685
15165.0,373,1,487.75,2,1,2,212,Others,487.75,487.75,25363.0,1,52.0
15166.0,468,1,167.16,1,1,1,111,Lost Customers,167.16,167.16,8692.32,1,52.0
15167.0,321,5,1627.62,2,3,3,233,Others,1627.62,325.524,1687.7309659090909,352,5.184659090909091
15168.0,26,1,106.56,4,1,1,411,Potential Loyalist,106.56,106.56,5541.12,1,52.0
15169.0,382,2,569.22,1,2,2,122,Others,569.22,284.61,603.9688953488371,344,2.1220930232558137
15170.0,407,1,81.15,1,1,1,111,Lost Customers,81.15,81.15,4219.8,1,52.0
15171.0,331,1,1289.5,2,1,3,213,Others,1289.5,1289.5,67054.0,1,52.0
15172.0,9,5,1624.05,4,3,3,433,Loyal Customers,1624.05,324.81,2611.3579295154186,227,8.039647577092511
15173.0,381,7,1494.6,1,4,3,143,At Risk,1494.6,213.5142857142857,2311.563559322034,236,10.826271186440678
15174.0,323,2,481.46,2,2,2,222,Others,481.46,240.73,2019.9183908045977,87,8.39080459770115
15175.0,72,1,224.14,3,1,1,311,Potential Loyalist,224.14,224.14,11655.279999999999,1,52.0
15176.0,668,1,988.04,1,1,3,113,Lost Customers,988.04,988.04,51378.08,1,52.0
15177.0,426,1,948.93,1,1,3,113,Lost Customers,948.93,948.93,49344.36,1,52.0
15178.0,260,1,40.5,2,1,1,211,Others,40.5,40.5,2106.0,1,52.0
15179.0,18,13,7491.92,4,4,4,444,Champions,7491.92,576.3015384615385,3808.566573816156,718,6.608635097493036
15180.0,367,3,816.9300000000001,2,2,2,222,Others,816.9300000000001,272.31,1349.2282805429866,221,4.95475113122172
15181.0,66,5,1200.2,3,3,3,333,Others,1200.2,240.04000000000002,659.7484939759036,664,2.748493975903614
15182.0,154,11,2998.952,2,4,4,244,Others,2998.952,272.632,2180.5129083665342,502,7.9980079681274905
15183.0,548,3,639.93,1,2,2,122,Others,639.93,213.30999999999997,6488.179166666666,36,30.416666666666668
15184.0,29,4,685.39,3,3,2,332,Others,685.39,171.3475,360.47168587896255,694,2.1037463976945245
15185.0,70,1,310.62,3,1,1,311,Potential Loyalist,310.62,310.62,16152.24,1,52.0
15186.0,14,5,1403.2,4,3,3,433,Loyal Customers,1403.2,280.64,750.9794721407624,682,2.6759530791788855
15187.0,2,16,4777.18,4,4,4,444,Champions,4777.18,298.57375,8303.193809523811,210,27.80952380952381
15188.0,725,1,310.43,1,1,1,111,Lost Customers,310.43,310.43,16142.36,1,52.0
15189.0,1,46,17524.38,4,4,4,444,Champions,17524.38,380.96478260869566,12616.17100591716,507,33.116370808678504
15190.0,434,1,834.4399999999999,1,1,2,112,Lost Customers,834.4399999999999,834.4399999999999,43390.88,1,52.0
15191.0,463,3,588.05,1,2,2,122,Others,588.05,196.01666666666665,953.9477777777777,225,4.866666666666666
15192.0,120,5,1666.39,2,3,3,233,Others,1666.39,333.278,1086.1291964285715,560,3.2589285714285716
15193.0,61,1,499.32,3,1,2,312,Potential Loyalist,499.32,499.32,25964.64,1,52.0
15194.0,3,28,12021.53,4,4,4,444,Champions,12021.53,429.34035714285716,5986.1643246930425,733,13.942701227830833
15195.0,3,1,3861.0,4,1,4,414,Potential Loyalist,3861.0,3861.0,200772.0,1,52.0
15196.0,433,2,313.7,1,2,1,121,Others,313.7,156.85,390.78668941979515,293,2.4914675767918086
15197.0,11,6,1877.51,4,3,3,433,Loyal Customers,1877.51,312.91833333333335,955.7756624825663,717,3.0543933054393304
15198.0,92,5,571.35,3,3,2,332,Others,571.35,114.27000000000001,349.3178391959799,597,3.0569514237855944
15199.0,59,10,3122.4,3,4,4,344,Champions,3122.4,312.24,2208.6744186046512,516,7.073643410852713
15200.0,495,1,549.05,1,1,2,112,Lost Customers,549.05,549.05,28550.6,1,52.0
15201.0,87,7,1842.95,3,4,3,343,Others,1842.95,263.2785714285714,1283.7342557251907,524,4.875954198473282
15202.0,420,3,6001.49,1,2,4,124,Others,6001.49,2000.4966666666667,104025.82666666666,1,52.0
15203.0,26,15,4400.18,4,4,4,444,Champions,4400.18,293.3453333333334,2278.107375886525,705,7.76595744680851
15204.0,357,1,316.58,2,1,1,211,Others,316.58,316.58,16462.16,1,52.0
15205.0,85,2,653.24,3,2,2,322,Potential Loyalist,653.24,326.62,5676.966666666666,42,17.38095238095238
15206.0,10,4,420.29999999999995,4,3,2,432,Loyal Customers,420.29999999999995,105.07499999999999,578.9037735849056,265,5.509433962264151
15207.0,416,3,683.9200000000001,1,2,2,122,Others,683.9200000000001,227.97333333333336,1920.2369230769234,130,8.423076923076923
15208.0,1,6,970.52,4,3,3,433,Loyal Customers,970.52,161.75333333333333,839.4308056872038,422,5.18957345971564
15209.0,730,1,178.98000000000002,1,1,1,111,Lost Customers,178.98000000000002,178.98000000000002,9306.960000000001,1,52.0
15210.0,225,3,1176.19,2,2,3,223,Others,1176.19,392.06333333333333,1226.5981428571429,350,3.1285714285714286
15211.0,60,2,894.4100000000001,3,2,3,323,Potential Loyalist,894.4100000000001,447.20500000000004,1073.880427631579,304,2.401315789473684
15212.0,241,2,208.28,2,2,1,221,Others,208.28,104.14,563.1274074074074,135,5.407407407407407
15213.0,319,2,328.35,2,2,1,221,Others,328.35,164.175,8537.1,11,52.0
15214.0,2,8,1661.44,4,4,3,443,Champions,1661.44,207.68,2516.2887966804983,241,12.11618257261411
15215.0,47,7,2422.43,3,4,4,344,Champions,2422.43,346.06142857142856,1562.1677561837455,566,4.514134275618375
15216.0,88,2,486.09,3,2,2,322,Potential Loyalist,486.09,243.045,334.12966101694917,531,1.3747645951035783
15217.0,563,1,426.24,1,1,2,112,Lost Customers,426.24,426.24,22164.48,1,52.0
15218.0,11,22,11468.83,4,4,4,444,Champions,11468.83,521.3104545454545,6229.34962797619,672,11.949404761904763
15219.0,176,2,685.45,2,2,2,222,Others,685.45,342.725,530.0619703389831,472,1.5466101694915253
15220.0,52,6,1778.96,3,3,3,333,Others,1778.96,296.49333333333334,2835.460262008734,229,9.563318777292578
15221.0,366,4,2062.2000000000003,2,3,3,233,Others,2062.2000000000003,515.5500000000001,2777.501845018451,271,5.387453874538746
15222.0,319,11,3550.91,2,4,4,244,Others,3550.91,322.81,3208.1241336633666,404,9.93811881188119
15223.0,226,5,1417.95,2,3,3,233,Others,1417.95,283.59000000000003,1016.8010805500983,509,3.5854616895874263
15224.0,358,5,871.36,2,3,3,233,Others,871.36,174.272,952.234730538922,334,5.464071856287425
15225.0,234,1,409.40000000000003,2,1,2,212,Others,409.40000000000003,409.40000000000003,21288.800000000003,1,52.0
15226.0,311,1,154.41,2,1,1,211,Others,154.41,154.41,8029.32,1,52.0
15227.0,37,9,2488.4900000000002,3,4,4,344,Champions,2488.4900000000002,276.4988888888889,1521.438609715243,597,5.50251256281407
15228.0,66,6,5580.2699999999995,3,3,4,334,Others,5580.2699999999995,930.045,4703.922748267899,433,5.057736720554273
15229.0,586,1,160.5,1,1,1,111,Lost Customers,160.5,160.5,8346.0,1,52.0
15230.0,239,2,429.6,2,2,2,222,Others,429.6,214.8,11169.6,1,52.0
15231.0,621,1,250.26,1,1,1,111,Lost Customers,250.26,250.26,13013.52,1,52.0
15232.0,113,2,612.06,2,2,2,222,Others,612.06,306.03,8274.144444444444,27,27.037037037037038
15233.0,401,1,59.400000000000006,1,1,1,111,Lost Customers,59.400000000000006,59.400000000000006,3088.8,1,52.0
15234.0,277,1,197.0,2,1,1,211,Others,197.0,197.0,10244.0,1,52.0
15235.0,218,16,2772.76,2,4,4,244,Others,2772.76,173.2975,5953.278823529412,170,34.35294117647059
15236.0,299,1,321.05,2,1,1,211,Others,321.05,321.05,16694.600000000002,1,52.0
15237.0,2,4,1412.32,4,3,3,433,Loyal Customers,1412.32,353.08,2291.0968888888888,225,6.488888888888889
15238.0,29,3,1071.99,3,2,3,323,Potential Loyalist,1071.99,357.33,2540.7555194805195,154,7.1103896103896105
15239.0,10,2,780.59,4,2,2,422,Potential Loyalist,780.59,390.295,4189.931617647058,68,10.735294117647058
15240.0,45,12,4459.98,3,4,4,344,Champions,4459.98,371.66499999999996,2362.688969521045,689,6.357039187227866
15241.0,67,11,3050.16,3,4,4,344,Champions,3050.16,277.2872727272727,1896.6071550255535,587,6.839863713798978
15242.0,422,1,302.04,1,1,1,111,Lost Customers,302.04,302.04,15706.080000000002,1,52.0
15243.0,74,2,927.2800000000001,3,2,3,323,Potential Loyalist,927.2800000000001,463.64000000000004,940.1588888888889,360,2.0277777777777777
15244.0,65,3,912.08,3,2,3,323,Potential Loyalist,912.08,304.0266666666667,554.8486666666668,600,1.8250000000000002
15245.0,134,8,4610.84,2,4,4,244,Others,4610.84,576.355,3650.665075921909,461,6.334056399132321
15246.0,238,3,780.4,2,2,2,222,Others,780.4,260.1333333333333,898.5678233438485,317,3.454258675078864
15247.0,122,3,976.06,2,2,3,223,Others,976.06,325.3533333333333,860.5359903381642,414,2.6449275362318843
15248.0,411,3,1893.93,1,2,3,123,Others,1893.93,631.3100000000001,5666.265983606558,122,8.975409836065573
15249.0,32,18,9266.0,3,4,4,344,Champions,9266.0,514.7777777777778,5722.656514382404,591,11.116751269035534
15250.0,641,1,60.0,1,1,1,111,Lost Customers,60.0,60.0,3120.0,1,52.0
15251.0,9,21,20324.54,4,4,4,444,Champions,20324.54,967.8352380952381,11072.324029850746,670,11.440298507462687
15252.0,36,5,2103.41,3,3,3,333,Others,2103.41,420.68199999999996,1335.2080869565216,575,3.1739130434782608
15253.0,16,8,2055.09,4,4,3,443,Champions,2055.09,256.88625,1315.9786842105264,570,5.12280701754386
15254.0,127,3,1088.35,2,2,3,223,Others,1088.35,362.7833333333333,917.4312933025404,433,2.5288683602771367
15255.0,67,9,3706.02,3,4,4,344,Champions,3706.02,411.78,2018.9511940298507,670,4.902985074626866
15256.0,149,2,170.4,2,2,1,221,Others,170.4,85.2,150.59564164648913,413,1.7675544794188864
15257.0,283,2,685.9,2,2,2,222,Others,685.9,342.95,1925.7961538461539,130,5.615384615384616
15258.0,169,2,623.16,2,2,2,222,Others,623.16,311.58,4738.6125,48,15.208333333333336
15259.0,513,4,1182.3799999999999,1,3,3,133,At Risk,1182.3799999999999,295.59499999999997,2553.660946745562,169,8.63905325443787
15260.0,100,25,8767.73,2,4,4,244,Others,8767.73,350.7092,5055.6421011058455,633,14.415481832543444
15261.0,135,4,1508.0,2,3,3,233,Others,1508.0,377.0,1840.8695652173915,299,4.882943143812709
15262.0,324,3,418.82,2,2,2,222,Others,418.82,139.60666666666665,932.1298780487804,164,6.676829268292683
15263.0,107,1,156.51,2,1,1,211,Others,156.51,156.51,8138.5199999999995,1,52.0
15264.0,64,2,848.4,3,2,2,322,Potential Loyalist,848.4,424.2,664.519313304721,466,1.5665236051502145
15265.0,151,4,3345.64,2,3,4,234,Others,3345.64,836.41,2083.8883959044365,586,2.4914675767918086
15266.0,338,5,852.21,2,3,2,232,Others,852.21,170.442,856.9053719008265,363,5.027548209366391
15267.0,22,5,1717.36,4,3,3,433,Loyal Customers,1717.36,343.472,3917.7275,160,11.40625
15268.0,479,3,961.9000000000001,1,2,3,123,Others,961.9000000000001,320.6333333333334,2786.4563492063494,126,8.69047619047619
15269.0,24,3,1225.3600000000001,4,2,3,423,Potential Loyalist,1225.3600000000001,408.4533333333334,1222.0120218579234,366,2.9918032786885242
15270.0,16,21,8524.86,4,4,4,444,Champions,8524.86,405.9457142857143,4407.328470254957,706,10.856940509915013
15271.0,7,24,4528.54,4,4,4,444,Champions,4528.54,188.68916666666667,3422.188612836439,483,18.13664596273292
15272.0,57,6,2030.95,3,3,3,333,Others,2030.95,338.4916666666667,1225.2838842975207,605,3.6198347107438016
15273.0,600,1,228.96,1,1,1,111,Lost Customers,228.96,228.96,11905.92,1,52.0
15274.0,4,2,716.57,4,2,2,422,Potential Loyalist,716.57,358.285,18630.82,14,52.0
15275.0,38,1,615.14,3,1,2,312,Potential Loyalist,615.14,615.14,31987.28,1,52.0
15276.0,66,4,619.8,3,3,2,332,Others,619.8,154.95,614.7472826086955,368,3.9673913043478257
15277.0,47,2,476.34,3,2,2,322,Potential Loyalist,476.34,238.17,459.95793650793655,378,1.9312169312169314
15278.0,562,4,496.15999999999997,1,3,2,132,At Risk,496.15999999999997,124.03999999999999,1758.2368932038833,103,14.174757281553397
15279.0,355,5,1580.54,2,3,3,233,Others,1580.54,316.108,1797.1872274143302,321,5.685358255451713
15280.0,172,3,397.52,2,2,2,222,Others,397.52,132.50666666666666,363.6461152882205,399,2.744360902255639
15281.0,59,16,8543.57,3,4,4,344,Champions,8543.57,533.973125,8473.921331521738,368,15.869565217391303
15282.0,570,1,348.59,1,1,2,112,Lost Customers,348.59,348.59,18126.68,1,52.0
15283.0,390,3,148.33,1,2,1,121,Others,148.33,49.443333333333335,426.3027559055118,127,8.622047244094487
15284.0,500,1,24.75,1,1,1,111,Lost Customers,24.75,24.75,1287.0,1,52.0
15285.0,408,1,94.92,1,1,1,111,Lost Customers,94.92,94.92,4935.84,1,52.0
15286.0,50,1,240.55,3,1,1,311,Potential Loyalist,240.55,240.55,12508.6,1,52.0
15287.0,22,5,856.03,4,3,2,432,Loyal Customers,856.03,171.206,436.99433566433567,715,2.5524475524475525
15288.0,43,10,3715.38,3,4,4,344,Champions,3715.38,371.538,2180.2471061093247,622,5.868167202572347
15289.0,29,5,1593.09,3,3,3,333,Others,1593.09,318.618,982.226097972973,592,3.08277027027027
15290.0,5,26,10496.28,4,4,4,444,Champions,10496.28,403.70307692307694,5903.146687211094,649,14.622496147919877
15291.0,26,40,13517.76,4,4,4,444,Champions,13517.76,337.944,6949.270985915493,710,20.56338028169014
15292.0,201,1,178.39,2,1,1,211,Others,178.39,178.39,9276.279999999999,1,52.0
15293.0,666,1,247.5,1,1,1,111,Lost Customers,247.5,247.5,12870.0,1,52.0
15294.0,411,1,233.35,1,1,1,111,Lost Customers,233.35,233.35,12134.199999999999,1,52.0
15295.0,654,1,207.04,1,1,1,111,Lost Customers,207.04,207.04,10766.08,1,52.0
15296.0,51,12,10323.03,3,4,4,344,Champions,10323.03,860.2525,5924.380424528303,636,6.886792452830189
15297.0,10,3,641.94,4,2,2,422,Potential Loyalist,641.94,213.98000000000002,4420.907547169812,53,20.660377358490567
15298.0,2,23,9061.77,4,4,4,444,Champions,9061.77,393.99,4537.100205761317,729,11.515775034293553
15299.0,67,10,6156.53,3,4,4,344,Champions,6156.53,615.653,3572.5492050874404,629,5.802861685214626
15300.0,64,1,496.44,3,1,2,312,Potential Loyalist,496.44,496.44,25814.88,1,52.0
15301.0,51,17,6909.67,3,4,4,344,Champions,6909.67,406.4511764705882,6320.876065162906,399,15.551378446115287
15302.0,730,1,308.0,1,1,1,111,Lost Customers,308.0,308.0,16016.0,1,52.0
15303.0,290,3,1224.18,2,2,3,223,Others,1224.18,408.06,1136.96106870229,393,2.786259541984733
15304.0,61,9,796.4000000000001,3,4,2,342,Others,796.4000000000001,88.4888888888889,807.4611111111111,360,9.125
15305.0,555,1,93.6,1,1,1,111,Lost Customers,93.6,93.6,4867.2,1,52.0
15306.0,64,9,3484.73,3,4,4,344,Champions,3484.73,387.1922222222222,2141.29031986532,594,5.53030303030303
15307.0,96,1,205.3,3,1,1,311,Potential Loyalist,205.3,205.3,10675.6,1,52.0
15308.0,274,1,310.47,2,1,1,211,Others,310.47,310.47,16144.440000000002,1,52.0
15309.0,611,4,797.96,1,3,2,132,At Risk,797.96,199.49,2348.8338709677423,124,11.774193548387098
15310.0,479,1,1634.64,1,1,3,113,Lost Customers,1634.64,1634.64,85001.28,1,52.0
15311.0,1,208,114966.42,4,4,4,444,Champions,114966.42,552.7231730769231,28741.605000000003,738,52.0
15312.0,75,12,2930.19,3,4,4,344,Champions,2930.19,244.1825,1650.4928240740742,648,6.7592592592592595
15313.0,110,1,52.0,2,1,1,211,Others,52.0,52.0,2704.0,1,52.0
15314.0,199,3,820.4499999999999,2,2,2,222,Others,820.4499999999999,273.4833333333333,1313.4396929824559,228,4.802631578947368
15315.0,64,2,570.5,3,2,2,322,Potential Loyalist,570.5,285.25,4082.990196078431,51,14.313725490196077
15316.0,327,1,165.0,2,1,1,211,Others,165.0,165.0,8580.0,1,52.0
15317.0,677,1,129.75,1,1,1,111,Lost Customers,129.75,129.75,6747.0,1,52.0
15318.0,4,1,312.62,4,1,1,411,Potential Loyalist,312.62,312.62,16256.24,1,52.0
15319.0,284,1,204.5,2,1,1,211,Others,204.5,204.5,10634.0,1,52.0
15320.0,44,1,267.13,3,1,1,311,Potential Loyalist,267.13,267.13,13890.76,1,52.0
15321.0,71,12,6709.7300000000005,3,4,4,344,Champions,6709.7300000000005,559.1441666666667,4061.4451907131015,603,7.263681592039801
15322.0,86,2,1390.86,3,2,3,323,Potential Loyalist,1390.86,695.43,1301.7023076923076,390,1.8717948717948718
15323.0,563,3,434.6,1,2,2,122,Others,434.6,144.86666666666667,1602.3131313131314,99,11.06060606060606
15324.0,701,1,140.22000000000003,1,1,1,111,Lost Customers,140.22000000000003,140.22000000000003,7291.440000000001,1,52.0
15325.0,104,8,1601.46,2,4,3,243,Others,1601.46,200.1825,1049.4307001795332,557,5.242369838420108
15326.0,334,5,1700.52,2,3,3,233,Others,1700.52,340.104,1536.360891089109,404,4.517326732673268
15327.0,53,1,208.75,3,1,1,311,Potential Loyalist,208.75,208.75,10855.0,1,52.0
15328.0,408,1,107.24,1,1,1,111,Lost Customers,107.24,107.24,5576.48,1,52.0
15329.0,39,11,2958.83,3,4,4,344,Champions,2958.83,268.98454545454547,1574.3045918367347,686,5.852769679300291
15330.0,32,2,714.96,3,2,2,322,Potential Loyalist,714.96,357.48,9320.014285714286,28,26.07142857142857
15331.0,500,3,767.91,1,2,2,122,Others,767.91,255.97,2571.441743119266,109,10.045871559633028
15332.0,366,6,4892.68,2,3,4,234,Others,4892.68,815.4466666666667,12148.491156462585,147,14.89795918367347
15333.0,208,1,1028.56,2,1,3,213,Others,1028.56,1028.56,53485.119999999995,1,52.0
15334.0,157,3,350.82,2,2,2,222,Others,350.82,116.94,6080.88,16,52.0
15335.0,54,1,170.22,3,1,1,311,Potential Loyalist,170.22,170.22,8851.44,1,52.0
15336.0,402,1,240.5,1,1,1,111,Lost Customers,240.5,240.5,12506.0,1,52.0
15337.0,411,1,373.02,1,1,2,112,Lost Customers,373.02,373.02,19397.04,1,52.0
15338.0,677,1,277.93,1,1,1,111,Lost Customers,277.93,277.93,14452.36,1,52.0
15339.0,66,7,1821.02,3,4,3,343,Others,1821.02,260.1457142857143,1104.106810631229,602,4.2441860465116275
15340.0,562,1,105.5,1,1,1,111,Lost Customers,105.5,105.5,5486.0,1,52.0
15341.0,81,2,2402.7200000000003,3,2,4,324,Potential Loyalist,2402.7200000000003,1201.3600000000001,2383.1326086956524,368,1.9836956521739129
15342.0,130,1,406.09,2,1,2,212,Others,406.09,406.09,21116.68,1,52.0
15343.0,87,1,364.5,3,1,2,312,Potential Loyalist,364.5,364.5,18954.0,1,52.0
15344.0,1,3,563.94,4,2,2,422,Potential Loyalist,563.94,187.98000000000002,2819.7000000000003,73,15.0
15345.0,46,1,393.54,3,1,2,312,Potential Loyalist,393.54,393.54,20464.08,1,52.0
15346.0,333,3,596.12,2,2,2,222,Others,596.12,198.70666666666668,2220.2428571428572,98,11.173469387755102
15347.0,366,4,1162.0,2,3,3,233,Others,1162.0,290.5,5973.661971830986,71,20.56338028169014
15348.0,72,1,158.04,3,1,1,311,Potential Loyalist,158.04,158.04,8218.08,1,52.0
15349.0,158,2,463.90999999999997,2,2,2,222,Others,463.90999999999997,231.95499999999998,5838.867241379309,29,25.172413793103445
15350.0,373,2,547.6,2,2,2,222,Others,547.6,273.8,14237.6,9,52.0
15351.0,12,10,3430.22,4,4,4,444,Champions,3430.22,343.022,2981.024523809524,420,8.690476190476192
15352.0,549,1,111.15,1,1,1,111,Lost Customers,111.15,111.15,5779.8,1,52.0
15353.0,255,7,2794.4700000000003,2,4,4,244,Others,2794.4700000000003,399.21000000000004,2111.7630434782614,483,5.2898550724637685
15354.0,603,3,284.4,1,2,1,121,Others,284.4,94.8,4929.599999999999,1,52.0
15355.0,29,2,277.05,3,2,1,321,Potential Loyalist,277.05,138.525,4396.663043478261,23,31.739130434782606
15356.0,31,13,3239.57,3,4,4,344,Champions,3239.57,249.1976923076923,3031.9052564102562,390,12.166666666666666
15358.0,5,42,16425.86,4,4,4,444,Champions,16425.86,391.0919047619048,8246.821045392024,727,21.086657496561212
15359.0,663,8,181.35,1,4,1,141,At Risk,181.35,22.66875,1178.7749999999999,30,52.0
15360.0,40,1,427.93,3,1,2,312,Potential Loyalist,427.93,427.93,22252.36,1,52.0
15361.0,362,4,689.07,2,3,2,232,Others,689.07,172.2675,1389.5610497237572,181,8.066298342541437
15362.0,449,2,613.08,1,2,2,122,Others,613.08,306.54,771.6351724137932,290,2.5172413793103448
15363.0,373,2,678.11,2,2,2,222,Others,678.11,339.055,2062.5845833333337,120,6.083333333333334
15364.0,96,2,913.19,3,2,3,323,Potential Loyalist,913.19,456.595,2109.584493670886,158,4.620253164556962
15365.0,26,13,4557.13,4,4,4,444,Champions,4557.13,350.54846153846154,2570.8693199381764,647,7.333848531684699
15366.0,75,7,2389.08,3,4,4,344,Champions,2389.08,341.29714285714283,1513.9135416666668,576,4.435763888888889
15367.0,57,11,5081.33,3,4,4,344,Champions,5081.33,461.9390909090909,2764.0617734724287,671,5.9836065573770485
15368.0,21,2,722.74,4,2,2,422,Potential Loyalist,722.74,361.37,709.1400537634408,372,1.9623655913978495
15369.0,492,11,6251.26,1,4,4,144,At Risk,6251.26,568.2963636363637,9546.903347280337,239,16.79916317991632
15370.0,41,8,3739.01,3,4,4,344,Champions,3739.01,467.37625,3698.4787262872633,369,7.913279132791328
15371.0,662,1,59.400000000000006,1,1,1,111,Lost Customers,59.400000000000006,59.400000000000006,3088.8,1,52.0
15372.0,137,8,6017.06,2,4,4,244,Others,6017.06,752.1325,4175.336311787072,526,5.551330798479087
15373.0,8,17,3084.54,4,4,4,444,Champions,3084.54,181.4435294117647,1947.8496539792388,578,10.73529411764706
15374.0,129,2,307.32,2,2,1,221,Others,307.32,153.66,226.60969696969696,495,1.4747474747474747
15375.0,690,1,60.959999999999994,1,1,1,111,Lost Customers,60.959999999999994,60.959999999999994,3169.9199999999996,1,52.0
15376.0,40,3,1221.56,3,2,3,323,Potential Loyalist,1221.56,407.18666666666667,2449.8318681318683,182,6.016483516483516
15377.0,383,4,1211.75,1,3,3,133,At Risk,1211.75,302.9375,13821.5234375,32,45.625
15378.0,463,2,246.5,1,2,1,121,Others,246.5,123.25,2306.987179487179,39,18.717948717948715
15379.0,169,8,4877.84,2,4,4,244,Others,4877.84,609.73,7707.409523809524,231,12.640692640692642
15380.0,9,11,3248.96,4,4,4,444,Champions,3248.96,295.36,1626.7083676268862,729,5.507544581618656
15381.0,214,5,1890.5700000000002,2,3,3,233,Others,1890.5700000000002,378.11400000000003,1870.0760162601628,369,4.94579945799458
15382.0,15,12,13733.550000000001,4,4,4,444,Champions,13733.550000000001,1144.4625,6962.146875000001,720,6.083333333333334
15384.0,170,4,2027.79,2,3,3,233,Others,2027.79,506.9475,1753.8941943127963,422,3.459715639810427
15385.0,40,3,942.08,3,2,3,323,Potential Loyalist,942.08,314.0266666666667,539.810361067504,637,1.718995290423862
15386.0,186,1,394.14,2,1,2,212,Others,394.14,394.14,20495.28,1,52.0
15387.0,492,1,468.65,1,1,2,112,Lost Customers,468.65,468.65,24369.8,1,52.0
15388.0,270,1,140.54,2,1,1,211,Others,140.54,140.54,7308.08,1,52.0
15389.0,172,5,2733.8,2,3,4,234,Others,2733.8,546.76,1960.3870333988211,509,3.5854616895874263
15390.0,396,2,1216.66,1,2,3,123,Others,1216.66,608.33,31633.160000000003,12,52.0
15391.0,584,1,289.87,1,1,1,111,Lost Customers,289.87,289.87,15073.24,1,52.0
15392.0,5,7,2911.62,4,4,4,444,Champions,2911.62,415.94571428571425,2494.697887323943,426,5.997652582159624
15393.0,16,5,891.34,4,3,3,433,Loyal Customers,891.34,178.268,460.1684582743989,707,2.5813295615275815
15394.0,10,11,5286.8,4,4,4,444,Champions,5286.8,480.6181818181818,2702.635854341737,714,5.623249299719888
15395.0,326,1,107.45,2,1,1,211,Others,107.45,107.45,5587.400000000001,1,52.0
15396.0,113,2,796.38,2,2,2,222,Others,796.38,398.19,617.1522292993631,471,1.5498938428874736
15397.0,290,1,94.0,2,1,1,211,Others,94.0,94.0,4888.0,1,52.0
15398.0,16,2,1345.53,4,2,3,423,Potential Loyalist,1345.53,672.765,7921.265322580646,62,11.774193548387098
15399.0,1,3,815.77,4,2,2,422,Potential Loyalist,815.77,271.92333333333335,3866.9616883116887,77,14.220779220779221
15400.0,92,8,1302.3,3,4,3,343,Others,1302.3,162.7875,1015.6826923076923,468,6.239316239316239
15401.0,452,2,216.95000000000002,1,2,1,121,Others,216.95000000000002,108.47500000000001,682.6443965517241,116,6.293103448275861
15402.0,149,6,1830.54,2,3,3,233,Others,1830.54,305.09,1508.232731376975,443,4.943566591422122
15403.0,492,2,170.88,1,2,1,121,Others,170.88,85.44,262.0638655462185,238,3.0672268907563027
15404.0,376,1,257.06,2,1,1,211,Others,257.06,257.06,13367.12,1,52.0
15405.0,189,2,659.84,2,2,2,222,Others,659.84,329.92,623.9419689119171,386,1.8911917098445594
15406.0,31,4,975.87,3,3,3,333,Others,975.87,243.9675,844.0581753554503,422,3.459715639810427
15407.0,34,4,1046.74,3,3,3,333,Others,1046.74,261.685,1409.8158671586718,271,5.387453874538746
15408.0,264,1,267.18,2,1,1,211,Others,267.18,267.18,13893.36,1,52.0
15409.0,721,1,131.25,1,1,1,111,Lost Customers,131.25,131.25,6825.0,1,52.0
15410.0,84,10,4685.72,3,4,4,344,Champions,4685.72,468.572,3320.9471844660193,515,7.0873786407766985
15411.0,26,4,1348.93,4,3,3,433,Loyal Customers,1348.93,337.2325,3156.15032051282,156,9.358974358974358
15412.0,171,1,190.53,2,1,1,211,Others,190.53,190.53,9907.56,1,52.0
